https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume T,Volume USDT
1657724400,2022-07-13 15:00:00,T/USDT,0.03297,0.03354,0.03297,0.03354,3138.7082,104.429495863
1657720800,2022-07-13 14:00:00,T/USDT,0.0324,0.03297,0.03237,0.03297,1936.1969,63.497264008
1657717200,2022-07-13 13:00:00,T/USDT,0.03202,0.03224,0.03173,0.03224,983.4093,31.603251516
1657713600,2022-07-13 12:00:00,T/USDT,0.0339,0.03419,0.03143,0.03183,37036.0966,1205.263716307
1657710000,2022-07-13 11:00:00,T/USDT,0.0339,0.0339,0.0339,0.0339,0,0
1657706400,2022-07-13 10:00:00,T/USDT,0.0339,0.0339,0.03372,0.0339,19.171,0.648029418
1657702800,2022-07-13 09:00:00,T/USDT,0.0339,0.0339,0.03372,0.03372,26.7515,0.904676708
1657699200,2022-07-13 08:00:00,T/USDT,0.03371,0.0339,0.03362,0.0339,5080.3238,171.706672856
1657695600,2022-07-13 07:00:00,T/USDT,0.03346,0.0339,0.03342,0.0339,168023.5517,5657.086438426
1657692000,2022-07-13 06:00:00,T/USDT,0.03338,0.03348,0.03322,0.03332,18248.6222,608.022906814
1657688400,2022-07-13 05:00:00,T/USDT,0.0335,0.0335,0.0335,0.0335,95.7182,3.2065597
1657684800,2022-07-13 04:00:00,T/USDT,0.03366,0.03366,0.03366,0.03366,7.607,0.25605162
1657681200,2022-07-13 03:00:00,T/USDT,0.03342,0.03342,0.03342,0.03342,6.1137,0.204319854
1657677600,2022-07-13 02:00:00,T/USDT,0.03368,0.03368,0.03358,0.03358,34.5324,1.161547892
1657674000,2022-07-13 01:00:00,T/USDT,0.03348,0.03348,0.03348,0.03348,16.1911,0.542078028
1657670400,2022-07-13 00:00:00,T/USDT,0.03354,0.03392,0.0334,0.03342,8893.9623,300.142618567
1657666800,2022-07-12 23:00:00,T/USDT,0.03332,0.03332,0.03332,0.03332,16.3243,0.543925676
1657663200,2022-07-12 22:00:00,T/USDT,0.03322,0.03322,0.03322,0.03322,15.4787,0.514202414
1657659600,2022-07-12 21:00:00,T/USDT,0.0334,0.0334,0.03335,0.03335,13.0455,0.43551604
1657656000,2022-07-12 20:00:00,T/USDT,0.0334,0.0335,0.0334,0.03342,60.3126,2.016201915
1657652400,2022-07-12 19:00:00,T/USDT,0.03382,0.03382,0.03332,0.03354,3400.115,113.712302721
1657648800,2022-07-12 18:00:00,T/USDT,0.03382,0.034,0.03382,0.034,35714.7988,1208.237666905
1657645200,2022-07-12 17:00:00,T/USDT,0.03383,0.03383,0.03372,0.03375,14.6947,0.495966183
1657641600,2022-07-12 16:00:00,T/USDT,0.03382,0.03383,0.03382,0.03383,7.943,0.268664863
1657638000,2022-07-12 15:00:00,T/USDT,0.03373,0.03383,0.03373,0.03383,11.7817,0.398167591
1657634400,2022-07-12 14:00:00,T/USDT,0.03353,0.03353,0.03353,0.03353,15.8464,0.531329792
1657630800,2022-07-12 13:00:00,T/USDT,0.03362,0.0337,0.03362,0.0337,32036.6944,1079.316805445
1657627200,2022-07-12 12:00:00,T/USDT,0.0334,0.03369,0.0334,0.03363,33105.2513,1111.395787629
1657623600,2022-07-12 11:00:00,T/USDT,0.03335,0.03335,0.03335,0.03335,12.9416,0.43160236
1657620000,2022-07-12 10:00:00,T/USDT,0.03334,0.03334,0.03334,0.03334,3.1022,0.103427348
1657616400,2022-07-12 09:00:00,T/USDT,0.0332,0.0332,0.03302,0.03302,2654.9415,87.817872362
1657612800,2022-07-12 08:00:00,T/USDT,0.0334,0.03354,0.03333,0.03354,836.8096,27.897329864
1657609200,2022-07-12 07:00:00,T/USDT,0.03373,0.03373,0.0334,0.03356,6947.2487,233.161233082
1657605600,2022-07-12 06:00:00,T/USDT,0.03394,0.03404,0.03383,0.03404,27.5042,0.931485934
1657602000,2022-07-12 05:00:00,T/USDT,0.03386,0.03404,0.03383,0.03403,96101.7248,3262.002550926
1657598400,2022-07-12 04:00:00,T/USDT,0.03386,0.03386,0.03386,0.03386,6884.8597,233.121349442
1657594800,2022-07-12 03:00:00,T/USDT,0.03386,0.03386,0.03386,0.03386,770.6457,26.094063402
1657591200,2022-07-12 02:00:00,T/USDT,0.03397,0.03398,0.03388,0.03398,1511.5511,51.354122306
1657587600,2022-07-12 01:00:00,T/USDT,0.03397,0.03397,0.03387,0.03397,3140.8709,106.694996543
1657584000,2022-07-12 00:00:00,T/USDT,0.03411,0.03411,0.0337,0.03373,615.3345,20.864702346
1657580400,2022-07-11 23:00:00,T/USDT,0.0343,0.0343,0.03408,0.0343,5396.8079,184.51241479
1657576800,2022-07-11 22:00:00,T/USDT,0.03507,0.03507,0.03449,0.03449,3290.1201,114.965097427
1657573200,2022-07-11 21:00:00,T/USDT,0.03513,0.03514,0.03493,0.03493,65.4518,2.293383663
1657569600,2022-07-11 20:00:00,T/USDT,0.03517,0.0353,0.03517,0.0353,9.2052,0.324334614
1657566000,2022-07-11 19:00:00,T/USDT,0.03525,0.03525,0.03516,0.03516,1619.1179,56.972118844
1657562400,2022-07-11 18:00:00,T/USDT,0.03522,0.03555,0.03522,0.03555,14084.305,500.136858643
1657558800,2022-07-11 17:00:00,T/USDT,0.03522,0.03525,0.03522,0.03525,10.2075,0.359630346
1657555200,2022-07-11 16:00:00,T/USDT,0.0351,0.03517,0.0351,0.03517,431.3035,15.139311793
1657551600,2022-07-11 15:00:00,T/USDT,0.03507,0.03507,0.03493,0.03503,1199.1412,41.888934662
1657548000,2022-07-11 14:00:00,T/USDT,0.03494,0.03494,0.03493,0.03493,4353.003,152.08385003
1657544400,2022-07-11 13:00:00,T/USDT,0.03537,0.0355,0.03499,0.03517,3753.6537,131.753850577
1657540800,2022-07-11 12:00:00,T/USDT,0.0356,0.0361,0.03544,0.03544,5137.5918,184.382652981
1657537200,2022-07-11 11:00:00,T/USDT,0.03506,0.0355,0.03506,0.0355,8686.6105,307.977844541
1657533600,2022-07-11 10:00:00,T/USDT,0.03506,0.03506,0.03487,0.03487,7.1589,0.250217126
1657530000,2022-07-11 09:00:00,T/USDT,0.03497,0.03506,0.03497,0.03505,1855.8338,64.908793318
1657526400,2022-07-11 08:00:00,T/USDT,0.03487,0.03487,0.03487,0.03487,11.3808,0.396848496
1657522800,2022-07-11 07:00:00,T/USDT,0.0349,0.03495,0.0349,0.03495,1592.133,55.59488028
1657519200,2022-07-11 06:00:00,T/USDT,0.03525,0.03525,0.0348,0.0348,1013.9871,35.624116614
1657515600,2022-07-11 05:00:00,T/USDT,0.03512,0.03552,0.03512,0.03552,2982.9909,105.081302087
1657512000,2022-07-11 04:00:00,T/USDT,0.03492,0.035,0.03492,0.03492,1624.4153,56.804582276
1657508400,2022-07-11 03:00:00,T/USDT,0.03506,0.0352,0.03506,0.0352,19.4543,0.683182322
1657504800,2022-07-11 02:00:00,T/USDT,0.03495,0.03495,0.03482,0.03483,1577.042,54.928904112
1657501200,2022-07-11 01:00:00,T/USDT,0.0355,0.0355,0.03482,0.03506,3915.1133,136.84119286
1657497600,2022-07-11 00:00:00,T/USDT,0.0358,0.0358,0.03554,0.03554,7766.6256,276.619016684
1657494000,2022-07-10 23:00:00,T/USDT,0.0358,0.03583,0.0358,0.03583,10.475,0.375227291
1657490400,2022-07-10 22:00:00,T/USDT,0.03613,0.03613,0.0358,0.03587,843.1071,30.311672768
1657486800,2022-07-10 21:00:00,T/USDT,0.03601,0.03613,0.03601,0.03613,686.2778,24.792052961
1657483200,2022-07-10 20:00:00,T/USDT,0.03597,0.03597,0.03597,0.03597,796.2814,28.642241958
1657479600,2022-07-10 19:00:00,T/USDT,0.03579,0.03579,0.03579,0.03579,11.9353,0.427164387
1657476000,2022-07-10 18:00:00,T/USDT,0.03582,0.03582,0.03582,0.03582,21.4819,0.769481658
1657472400,2022-07-10 17:00:00,T/USDT,0.03587,0.03597,0.03562,0.03597,417.703,14.894308703
1657468800,2022-07-10 16:00:00,T/USDT,0.03563,0.03587,0.03563,0.03587,366.4247,13.140767221
1657465200,2022-07-10 15:00:00,T/USDT,0.03572,0.0358,0.03572,0.0358,8.9102,0.318550096
1657461600,2022-07-10 14:00:00,T/USDT,0.0362,0.0362,0.03572,0.03577,5263.8593,188.594039237
1657458000,2022-07-10 13:00:00,T/USDT,0.0364,0.0364,0.03639,0.03639,99.3023,3.614562988
1657454400,2022-07-10 12:00:00,T/USDT,0.03667,0.03668,0.0365,0.03668,670.4983,24.493345348
1657450800,2022-07-10 11:00:00,T/USDT,0.03658,0.03658,0.03642,0.03657,1359.9361,49.55648761
1657447200,2022-07-10 10:00:00,T/USDT,0.03666,0.03679,0.03666,0.03679,808.1782,29.628794514
1657443600,2022-07-10 09:00:00,T/USDT,0.03698,0.03698,0.03644,0.03667,21478.2233,786.285177562
1657440000,2022-07-10 08:00:00,T/USDT,0.03696,0.03696,0.03696,0.03696,314.036,11.60677056
1657436400,2022-07-10 07:00:00,T/USDT,0.03687,0.03687,0.03662,0.03662,480.3378,17.599963575
1657432800,2022-07-10 06:00:00,T/USDT,0.037,0.03708,0.0368,0.0368,1184.5973,43.707134224
1657429200,2022-07-10 05:00:00,T/USDT,0.03696,0.037,0.03696,0.037,13.4154,0.496206872
1657425600,2022-07-10 04:00:00,T/USDT,0.0367,0.03679,0.03647,0.03679,2302.3564,84.604331391
1657422000,2022-07-10 03:00:00,T/USDT,0.03687,0.03687,0.0367,0.0367,18.962,0.69766949
1657418400,2022-07-10 02:00:00,T/USDT,0.03734,0.03734,0.0368,0.0368,8612.6475,318.83108405
1657414800,2022-07-10 01:00:00,T/USDT,0.0376,0.0376,0.03735,0.03759,235.1375,8.807149889
1657411200,2022-07-10 00:00:00,T/USDT,0.03765,0.03765,0.0376,0.0376,10.4238,0.392177735
1657407600,2022-07-09 23:00:00,T/USDT,0.03772,0.03792,0.03762,0.03762,137.0614,5.195657188
1657404000,2022-07-09 22:00:00,T/USDT,0.03771,0.03791,0.03771,0.03791,1408.4864,53.131779521
1657400400,2022-07-09 21:00:00,T/USDT,0.03762,0.03762,0.03762,0.03762,804.1286,30.251317932
1657396800,2022-07-09 20:00:00,T/USDT,0.03772,0.03772,0.03772,0.03772,0,0
1657393200,2022-07-09 19:00:00,T/USDT,0.03776,0.03787,0.03742,0.03772,115136.7986,4333.516072089
1657389600,2022-07-09 18:00:00,T/USDT,0.0377,0.03772,0.0377,0.03772,19.4858,0.734727378
1657386000,2022-07-09 17:00:00,T/USDT,0.03772,0.03786,0.03772,0.03786,12.7327,0.481395316
1657382400,2022-07-09 16:00:00,T/USDT,0.03762,0.03777,0.03753,0.03753,6769.3286,254.777705552
1657378800,2022-07-09 15:00:00,T/USDT,0.0376,0.03772,0.0376,0.03772,62.6685,2.356669776
1657375200,2022-07-09 14:00:00,T/USDT,0.0376,0.0376,0.0376,0.0376,9.666,0.3634416
1657371600,2022-07-09 13:00:00,T/USDT,0.03742,0.0376,0.03742,0.0376,6.6314,0.248680328
1657368000,2022-07-09 12:00:00,T/USDT,0.03743,0.03743,0.03742,0.03743,2518.6365,94.269814961
1657364400,2022-07-09 11:00:00,T/USDT,0.0376,0.0376,0.0376,0.0376,6.9699,0.26206824
1657360800,2022-07-09 10:00:00,T/USDT,0.0376,0.0376,0.0376,0.0376,9.3759,0.35253384
1657357200,2022-07-09 09:00:00,T/USDT,0.03743,0.03745,0.0374,0.03745,8976.5314,335.856312685
1657353600,2022-07-09 08:00:00,T/USDT,0.0373,0.0376,0.0373,0.03753,2909.6531,109.166130237
1657350000,2022-07-09 07:00:00,T/USDT,0.037,0.0373,0.03697,0.0373,771.883,28.54011391
1657346400,2022-07-09 06:00:00,T/USDT,0.03708,0.03718,0.03708,0.03718,30.3725,1.12741617
1657342800,2022-07-09 05:00:00,T/USDT,0.0372,0.0372,0.0372,0.0372,11.4948,0.42760656
1657339200,2022-07-09 04:00:00,T/USDT,0.0372,0.0372,0.0372,0.0372,8.1144,0.30185568
1657335600,2022-07-09 03:00:00,T/USDT,0.03715,0.03728,0.03715,0.03728,1713.7573,63.871319223
1657332000,2022-07-09 02:00:00,T/USDT,0.0371,0.03735,0.0371,0.03735,757.6681,28.133438418
1657328400,2022-07-09 01:00:00,T/USDT,0.0372,0.03747,0.03707,0.03708,4835.0041,179.823915776
1657324800,2022-07-09 00:00:00,T/USDT,0.03722,0.03992,0.03722,0.0373,202255.9965,7811.068453634
1657321200,2022-07-08 23:00:00,T/USDT,0.03733,0.03751,0.03733,0.03751,2758.0515,103.430165226
1657317600,2022-07-08 22:00:00,T/USDT,0.03715,0.03723,0.03715,0.03716,123.3733,4.588518213
1657314000,2022-07-08 21:00:00,T/USDT,0.0373,0.0374,0.03716,0.03716,491.9572,18.348380012
1657310400,2022-07-08 20:00:00,T/USDT,0.03734,0.03745,0.03716,0.0373,4366.7863,163.093588163
1657306800,2022-07-08 19:00:00,T/USDT,0.03714,0.03738,0.03714,0.03714,1151.4341,42.849780758
1657303200,2022-07-08 18:00:00,T/USDT,0.03713,0.0373,0.03712,0.03713,1220.9308,45.384385578
1657299600,2022-07-08 17:00:00,T/USDT,0.03653,0.03715,0.03653,0.03715,13499.6852,501.09150238
1657296000,2022-07-08 16:00:00,T/USDT,0.03697,0.03697,0.0365,0.03653,5890.0745,215.966207942
1657292400,2022-07-08 15:00:00,T/USDT,0.03663,0.03708,0.03663,0.03708,1354.9067,50.229162618
1657288800,2022-07-08 14:00:00,T/USDT,0.0362,0.03677,0.0362,0.03677,8868.7585,325.497729936
1657285200,2022-07-08 13:00:00,T/USDT,0.03608,0.0361,0.03601,0.03601,5364.5507,193.528717412
1657281600,2022-07-08 12:00:00,T/USDT,0.03639,0.03658,0.03603,0.03618,1748.9006,63.320817812
1657278000,2022-07-08 11:00:00,T/USDT,0.03639,0.03658,0.03638,0.03658,3414.1831,124.468531882
1657274400,2022-07-08 10:00:00,T/USDT,0.0361,0.03668,0.0361,0.03644,4789.7803,174.82574303
1657270800,2022-07-08 09:00:00,T/USDT,0.0361,0.0361,0.03578,0.03583,1236.0391,44.27625295
1657267200,2022-07-08 08:00:00,T/USDT,0.03643,0.03669,0.0362,0.0362,3163.7246,115.576620821
1657263600,2022-07-08 07:00:00,T/USDT,0.03643,0.03678,0.03633,0.03646,1158.9886,42.47658928
1657260000,2022-07-08 06:00:00,T/USDT,0.0362,0.03658,0.0361,0.0364,32948.9094,1201.997605117
1657256400,2022-07-08 05:00:00,T/USDT,0.0364,0.0364,0.03635,0.03635,668.5566,24.30430381
1657252800,2022-07-08 04:00:00,T/USDT,0.0367,0.0367,0.03653,0.03653,2631.1796,96.119858518
1657249200,2022-07-08 03:00:00,T/USDT,0.03644,0.03644,0.0364,0.0364,60.884,2.216688548
1657245600,2022-07-08 02:00:00,T/USDT,0.03658,0.03658,0.03644,0.03644,322.9613,11.772561074
1657242000,2022-07-08 01:00:00,T/USDT,0.03658,0.03678,0.03658,0.03678,103.102,3.784187034
1657238400,2022-07-08 00:00:00,T/USDT,0.03673,0.03673,0.03633,0.03658,623.5777,22.734346914
1657234800,2022-07-07 23:00:00,T/USDT,0.03658,0.0366,0.03658,0.0366,169.7058,6.21101526
1657231200,2022-07-07 22:00:00,T/USDT,0.03673,0.03678,0.03658,0.0366,2616.3699,95.734364754
1657227600,2022-07-07 21:00:00,T/USDT,0.03674,0.03688,0.0367,0.0367,1421.2415,52.271668418
1657224000,2022-07-07 20:00:00,T/USDT,0.03663,0.03701,0.03663,0.0367,5008.5112,185.314098179
1657220400,2022-07-07 19:00:00,T/USDT,0.03613,0.03663,0.03613,0.03663,1101.305,39.840383573
1657216800,2022-07-07 18:00:00,T/USDT,0.03593,0.03613,0.03593,0.03613,257.3881,9.295423104
1657213200,2022-07-07 17:00:00,T/USDT,0.0359,0.03598,0.0359,0.03598,6914.5625,248.235462574
1657209600,2022-07-07 16:00:00,T/USDT,0.0357,0.0358,0.0357,0.0358,100.1132,3.58295847
1657206000,2022-07-07 15:00:00,T/USDT,0.0358,0.03598,0.0355,0.03574,18793.9119,672.037952417
1657202400,2022-07-07 14:00:00,T/USDT,0.0355,0.0358,0.0355,0.0358,5532.0894,197.351905639
1657198800,2022-07-07 13:00:00,T/USDT,0.03503,0.0355,0.03503,0.0355,65.5233,2.321847056
1657195200,2022-07-07 12:00:00,T/USDT,0.0352,0.03528,0.0352,0.0352,2826.3009,99.58164684
1657191600,2022-07-07 11:00:00,T/USDT,0.03545,0.03548,0.03545,0.03547,470.1629,16.678141348
1657188000,2022-07-07 10:00:00,T/USDT,0.03513,0.03513,0.03513,0.03513,10.0703,0.353769639
1657184400,2022-07-07 09:00:00,T/USDT,0.03513,0.03513,0.03513,0.03513,5.7112,0.200634456
1657180800,2022-07-07 08:00:00,T/USDT,0.03518,0.03527,0.03518,0.03527,295.7801,10.424912995
1657177200,2022-07-07 07:00:00,T/USDT,0.03484,0.03517,0.03484,0.03517,8.5958,0.300446354
1657173600,2022-07-07 06:00:00,T/USDT,0.03482,0.03482,0.03482,0.03482,6.6945,0.23310249
1657170000,2022-07-07 05:00:00,T/USDT,0.03505,0.03505,0.03505,0.03505,3.26,0.114263
1657166400,2022-07-07 04:00:00,T/USDT,0.03507,0.03507,0.03483,0.03497,138.6918,4.860389448
1657162800,2022-07-07 03:00:00,T/USDT,0.03495,0.03495,0.03495,0.03495,22.8755,0.799498725
1657159200,2022-07-07 02:00:00,T/USDT,0.03527,0.03527,0.0348,0.0348,2949.43592128,103.50279328364
1657155600,2022-07-07 01:00:00,T/USDT,0.0352,0.0352,0.03517,0.03517,110.692,3.895895136
1657152000,2022-07-07 00:00:00,T/USDT,0.03527,0.03527,0.03523,0.03523,51.5064,1.815495332
1657148400,2022-07-06 23:00:00,T/USDT,0.0355,0.03568,0.03543,0.03555,102.0092,3.621352723
1657144800,2022-07-06 22:00:00,T/USDT,0.0353,0.0355,0.0353,0.0355,10.3818,0.36791296
1657141200,2022-07-06 21:00:00,T/USDT,0.03523,0.03544,0.03523,0.03544,15.7179,0.555596834
1657137600,2022-07-06 20:00:00,T/USDT,0.03516,0.03524,0.03516,0.03524,211.7682,7.457940336
1657134000,2022-07-06 19:00:00,T/USDT,0.0352,0.0352,0.03504,0.03504,45.0111,1.57959072
1657130400,2022-07-06 18:00:00,T/USDT,0.03499,0.03517,0.03499,0.03516,1799.3711,63.281786284
1657126800,2022-07-06 17:00:00,T/USDT,0.03483,0.03493,0.03483,0.03493,170.7888,5.954396664
1657123200,2022-07-06 16:00:00,T/USDT,0.03473,0.03473,0.03473,0.03473,18.2632,0.634280936
1657119600,2022-07-06 15:00:00,T/USDT,0.03472,0.03472,0.0347,0.0347,40,1.3882
1657116000,2022-07-06 14:00:00,T/USDT,0.03487,0.03497,0.03463,0.03497,15.8051,0.549674353
1657112400,2022-07-06 13:00:00,T/USDT,0.0347,0.0347,0.0347,0.0347,0,0
1657108800,2022-07-06 12:00:00,T/USDT,0.0347,0.0347,0.0347,0.0347,0,0
1657105200,2022-07-06 11:00:00,T/USDT,0.0347,0.0347,0.0347,0.0347,100,3.47
1657101600,2022-07-06 10:00:00,T/USDT,0.03497,0.03497,0.0348,0.0348,8.8784,0.309970453
1657098000,2022-07-06 09:00:00,T/USDT,0.0349,0.03495,0.0349,0.0349,125.8552,4.396201671
1657094400,2022-07-06 08:00:00,T/USDT,0.0349,0.0349,0.03473,0.03473,36.187,1.258328531
1657090800,2022-07-06 07:00:00,T/USDT,0.0349,0.0349,0.0349,0.0349,3.3283,0.11615767
1657087200,2022-07-06 06:00:00,T/USDT,0.03453,0.03475,0.03443,0.03443,16.3326,0.565651818
1657083600,2022-07-06 05:00:00,T/USDT,0.03485,0.03485,0.03463,0.03463,22.2166,0.770445172
1657080000,2022-07-06 04:00:00,T/USDT,0.03488,0.0349,0.03488,0.0349,756.63301926,26.3920583037888
1657076400,2022-07-06 03:00:00,T/USDT,0.03443,0.03477,0.03443,0.03463,1012.1211,34.848971217
1657072800,2022-07-06 02:00:00,T/USDT,0.03461,0.03467,0.03453,0.03467,111.7733,3.867677744
1657069200,2022-07-06 01:00:00,T/USDT,0.03501,0.03504,0.03469,0.03469,1168.4621,40.570790652
1657065600,2022-07-06 00:00:00,T/USDT,0.03532,0.03572,0.03503,0.0354,18171.43101954,645.237328009762
1657062000,2022-07-05 23:00:00,T/USDT,0.0355,0.0355,0.03526,0.03526,92.6861,3.289513238
1657058400,2022-07-05 22:00:00,T/USDT,0.03547,0.0358,0.03523,0.0358,18695.4834134,664.49035913972
1657054800,2022-07-05 21:00:00,T/USDT,0.03557,0.03557,0.03524,0.0355,287.40765077,10.2171444033399
1657051200,2022-07-05 20:00:00,T/USDT,0.0355,0.03577,0.0353,0.0353,2403.573398,85.46949572246
1657047600,2022-07-05 19:00:00,T/USDT,0.0349,0.0355,0.0349,0.0355,2026.7782,71.440350236
1657044000,2022-07-05 18:00:00,T/USDT,0.03443,0.03481,0.03442,0.03481,1077.079,37.099529077
1657040400,2022-07-05 17:00:00,T/USDT,0.03443,0.03443,0.03443,0.03443,3.8048,0.130999264
1657036800,2022-07-05 16:00:00,T/USDT,0.0346,0.0346,0.03447,0.03447,8.6714,0.299448664
1657033200,2022-07-05 15:00:00,T/USDT,0.0343,0.03437,0.03413,0.03437,1352.56228222,46.1828339879014
1657029600,2022-07-05 14:00:00,T/USDT,0.03429,0.03429,0.03429,0.03429,1554.0267,53.287575543
1657026000,2022-07-05 13:00:00,T/USDT,0.03429,0.03429,0.0341,0.0341,15.1441,0.518421211
1657022400,2022-07-05 12:00:00,T/USDT,0.0343,0.0343,0.03429,0.03429,2090.3048,71.677409081
1657018800,2022-07-05 11:00:00,T/USDT,0.03443,0.03467,0.03443,0.03467,1055.7373,36.373611167
1657015200,2022-07-05 10:00:00,T/USDT,0.03453,0.03474,0.03453,0.03474,1024.4887,35.448096793
1657011600,2022-07-05 09:00:00,T/USDT,0.03477,0.03477,0.0346,0.0346,161.3321,5.587038811
1657008000,2022-07-05 08:00:00,T/USDT,0.0352,0.0352,0.03466,0.03466,5433.67849054,189.476660437008
1657004400,2022-07-05 07:00:00,T/USDT,0.03557,0.03557,0.0352,0.0352,28.79131892,1.0162073075922
1657000800,2022-07-05 06:00:00,T/USDT,0.03552,0.0356,0.03543,0.0356,236.5899,8.40125824
1656997200,2022-07-05 05:00:00,T/USDT,0.03537,0.03577,0.03537,0.03557,975.6048,34.704126308
1656993600,2022-07-05 04:00:00,T/USDT,0.0352,0.03537,0.0352,0.03537,6.8068,0.240085798
1656990000,2022-07-05 03:00:00,T/USDT,0.03537,0.03537,0.03537,0.03537,12.1892,0.431132004
1656986400,2022-07-05 02:00:00,T/USDT,0.03557,0.03557,0.03547,0.03547,37.9744,1.347985428
1656982800,2022-07-05 01:00:00,T/USDT,0.03555,0.03555,0.0355,0.0355,99.2796,3.524931165
1656979200,2022-07-05 00:00:00,T/USDT,0.0358,0.03683,0.03572,0.03572,104134.6348,3783.943279355
1656975600,2022-07-04 23:00:00,T/USDT,0.0355,0.0358,0.0355,0.0358,203.5674,7.24821258
1656972000,2022-07-04 22:00:00,T/USDT,0.03522,0.0355,0.03522,0.03532,577.9959,20.365352056
1656968400,2022-07-04 21:00:00,T/USDT,0.03502,0.03502,0.03502,0.03502,11.607,0.40647714
1656964800,2022-07-04 20:00:00,T/USDT,0.035,0.035,0.035,0.035,4.5865,0.1605275
1656961200,2022-07-04 19:00:00,T/USDT,0.03492,0.03492,0.03492,0.03492,10.6221,0.370923732
1656957600,2022-07-04 18:00:00,T/USDT,0.0352,0.0352,0.0352,0.0352,86.33139091,3.038864960032
1656954000,2022-07-04 17:00:00,T/USDT,0.03499,0.03499,0.03499,0.03499,4356.5219,152.434701281
1656950400,2022-07-04 16:00:00,T/USDT,0.03464,0.03464,0.03462,0.03462,7.8288,0.271114956
1656946800,2022-07-04 15:00:00,T/USDT,0.03478,0.0349,0.03472,0.03488,837.48894674,29.1969258216907
1656943200,2022-07-04 14:00:00,T/USDT,0.0343,0.03447,0.0343,0.03447,30.5566,1.052704024
1656939600,2022-07-04 13:00:00,T/USDT,0.03452,0.03462,0.03452,0.03462,221.662,7.65427018
1656936000,2022-07-04 12:00:00,T/USDT,0.03472,0.0348,0.0346,0.03477,2328.9667,80.832706526
1656932400,2022-07-04 11:00:00,T/USDT,0.0343,0.03468,0.03427,0.03468,639.3364,22.126365051
1656928800,2022-07-04 10:00:00,T/USDT,0.03429,0.03429,0.03429,0.03429,9.0201,0.309299229
1656925200,2022-07-04 09:00:00,T/USDT,0.034,0.03412,0.034,0.0341,2559.5006,87.31318048
1656921600,2022-07-04 08:00:00,T/USDT,0.03397,0.03397,0.03397,0.03397,128.6813,4.371303761
1656918000,2022-07-04 07:00:00,T/USDT,0.0337,0.0337,0.03362,0.03362,1773.2328,59.620782968
1656914400,2022-07-04 06:00:00,T/USDT,0.034,0.034,0.0337,0.034,14604.5564,493.12470396
1656910800,2022-07-04 05:00:00,T/USDT,0.03397,0.03397,0.03397,0.03397,0,0
1656907200,2022-07-04 04:00:00,T/USDT,0.03372,0.03397,0.03372,0.03397,1024.5318,34.552126371
1656903600,2022-07-04 03:00:00,T/USDT,0.0339,0.0339,0.0339,0.0339,8.663,0.2936757
1656900000,2022-07-04 02:00:00,T/USDT,0.0343,0.0343,0.0338,0.0338,220.2614,7.498931857
1656896400,2022-07-04 01:00:00,T/USDT,0.0343,0.0343,0.0343,0.0343,31.9109,1.09454387
1656892800,2022-07-04 00:00:00,T/USDT,0.03432,0.03432,0.03432,0.03432,27.8606,0.956175792
1656889200,2022-07-03 23:00:00,T/USDT,0.03442,0.03469,0.03442,0.03469,6896.1127,237.45671125
1656885600,2022-07-03 22:00:00,T/USDT,0.03459,0.03459,0.03432,0.03432,17.2146,0.59416594
1656882000,2022-07-03 21:00:00,T/USDT,0.03477,0.03477,0.03442,0.03442,15.7904,0.546864343
1656878400,2022-07-03 20:00:00,T/USDT,0.03477,0.03477,0.03477,0.03477,36.1327,1.256333979
1656874800,2022-07-03 19:00:00,T/USDT,0.03442,0.03467,0.03442,0.03467,311.3781,10.721594827
1656871200,2022-07-03 18:00:00,T/USDT,0.03438,0.0346,0.03438,0.0344,2899.8348,99.717217346
1656867600,2022-07-03 17:00:00,T/USDT,0.03417,0.03438,0.03417,0.03438,3499.8506,120.195628445
1656864000,2022-07-03 16:00:00,T/USDT,0.03408,0.03408,0.03402,0.03402,28.5897,0.973764288
1656860400,2022-07-03 15:00:00,T/USDT,0.03408,0.03408,0.03408,0.03408,5.672,0.19330176
1656856800,2022-07-03 14:00:00,T/USDT,0.03416,0.03416,0.03392,0.03392,138.9286206,4.727772159696
1656853200,2022-07-03 13:00:00,T/USDT,0.03392,0.03392,0.03392,0.03392,8.9889,0.304903488
1656849600,2022-07-03 12:00:00,T/USDT,0.03412,0.03412,0.03412,0.03412,6689.1646,228.234296152
1656846000,2022-07-03 11:00:00,T/USDT,0.03429,0.03429,0.03412,0.03412,61.8535,2.112456515
1656842400,2022-07-03 10:00:00,T/USDT,0.0343,0.0343,0.0343,0.0343,10.6235,0.36438605
1656838800,2022-07-03 09:00:00,T/USDT,0.0341,0.03412,0.0341,0.03412,119.7797,4.085581207
1656835200,2022-07-03 08:00:00,T/USDT,0.03402,0.03408,0.034,0.034,117.1941,3.985177734
1656831600,2022-07-03 07:00:00,T/USDT,0.0341,0.0341,0.03402,0.03402,161.8099,5.505521022
1656828000,2022-07-03 06:00:00,T/USDT,0.0341,0.0343,0.03403,0.03403,737.74716849,25.172995485361
1656824400,2022-07-03 05:00:00,T/USDT,0.0343,0.0346,0.0341,0.0342,270.10609817,9.240844956597
1656820800,2022-07-03 04:00:00,T/USDT,0.0347,0.0347,0.03386,0.03415,18182.7326,619.693156974
